"","Type","Degree","Betweenness","Closeness"
"29791","Total Data",1,0,NA
"29792","Total Data",1,0,NA
"29793","Total Data",1,0,NA
"29794","Total Data",2,0,NA
"29795","Total Data",1,0,NA
"29796","Total Data",2,2,NA
"29797","Total Data",2,0,NA
"29798","Total Data",1,0,NA
"29799","Total Data",1,0,NA
"29800","Total Data",1,0,NA
"29801","Total Data",1,0,NA
"29802","Total Data",1,0,NA
"29803","Total Data",2,0,NA
"29804","Total Data",1,0,NA
"29805","Total Data",1,0,NA
"29806","Total Data",3,2,NA
"29807","Total Data",1,0,NA
"29808","Total Data",1,0,NA
"29809","Total Data",1,0,NA
"29810","Total Data",1,0,NA
"29811","Total Data",1,0,NA
"29812","Total Data",1,0,NA
"29813","Total Data",2,0,NA
"29814","Total Data",1,0,NA
"29815","Total Data",1,0,NA
"29816","Total Data",2,0,NA
"29817","Total Data",1,0,NA
"29818","Total Data",1,0,NA
"29819","Total Data",1,0,NA
"29820","Total Data",1,0,NA
"29821","Total Data",1,0,NA
"29822","Total Data",1,0,NA
"29823","Total Data",2,1,NA
"29824","Total Data",1,0,NA
"29825","Total Data",1,0,NA
"29826","Total Data",1,0,NA
"29827","Total Data",2,0,NA
"29828","Total Data",2,0,NA
"29829","Total Data",1,0,NA
"29830","Total Data",1,0,NA
"29831","Total Data",3,0,NA
"29832","Total Data",1,0,NA
"29833","Total Data",1,0,NA
"29834","Total Data",1,0,NA
"29835","Total Data",1,0,NA
"29836","Total Data",2,0,NA
"29837","Total Data",3,0,NA
"29838","Total Data",1,0,NA
"29839","Total Data",1,0,NA
"29840","Total Data",2,0,NA
"29841","Total Data",4,2,NA
"29842","Total Data",2,0,NA
"29843","Total Data",1,0,NA
"29844","Total Data",2,0,NA
"29845","Total Data",4,0,NA
"29846","Total Data",1,0,NA
"29847","Total Data",1,0,NA
"29848","Total Data",3,0,NA
"29849","Total Data",1,0,NA
"29850","Total Data",2,0,NA
"29851","Total Data",1,0,NA
"29852","Total Data",2,1,NA
"29853","Total Data",1,0,NA
"29854","Total Data",2,1,NA
"29855","Total Data",1,0,NA
"29856","Total Data",1,0,NA
"29857","Total Data",1,0,NA
"29858","Total Data",2,0,NA
"29859","Total Data",1,0,NA
"29860","Total Data",2,0,NA
"29861","Total Data",3,0,NA
"29862","Total Data",1,0,NA
"29863","Total Data",2,0,NA
"29864","Total Data",1,0,NA
"29865","Total Data",1,0,NA
"29866","Total Data",3,0,NA
"29867","Total Data",2,0,NA
"29868","Total Data",1,0,NA
"29869","Total Data",4,0,NA
"29870","Total Data",1,0,NA
"29871","Total Data",1,0,NA
"29872","Total Data",1,0,NA
"29873","Total Data",2,0,NA
"29874","Total Data",1,0,NA
"29875","Total Data",1,0,NA
"29876","Total Data",2,0,NA
"29877","Total Data",1,0,NA
"29878","Total Data",1,0,NA
"29879","Total Data",1,0,NA
"29880","Total Data",1,0,NA
"29881","Total Data",1,0,NA
"29882","Total Data",2,0,NA
"29883","Total Data",1,0,NA
"29884","Total Data",1,0,NA
"29885","Total Data",3,0,NA
"29886","Total Data",1,0,NA
"29887","Total Data",1,0,NA
"29888","Total Data",1,0,NA
"29889","Total Data",1,0,NA
"29890","Total Data",1,0,NA
"29891","Total Data",1,0,NA
"29892","Total Data",1,0,NA
"29893","Total Data",2,1,NA
"29894","Total Data",1,0,NA
"29895","Total Data",3,0,NA
"29896","Total Data",1,0,NA
"29897","Total Data",1,0,NA
"29898","Total Data",2,1,NA
"29899","Total Data",4,0,NA
"29900","Total Data",2,0,NA
"29901","Total Data",2,0,NA
"29902","Total Data",1,0,NA
"29903","Total Data",2,0,NA
"29904","Total Data",1,0,NA
"29905","Total Data",1,0,NA
"29906","Total Data",2,0,NA
"29907","Total Data",1,0,NA
"29908","Total Data",1,0,NA
"29909","Total Data",1,0,NA
"29910","Total Data",1,0,NA
"29911","Total Data",2,1,NA
"29912","Total Data",1,0,NA
"29913","Total Data",1,0,NA
"29914","Total Data",1,0,NA
"29915","Total Data",2,0,NA
"29916","Total Data",1,0,NA
"29917","Total Data",1,0,NA
"29918","Total Data",1,0,NA
"29919","Total Data",1,0,NA
"29920","Total Data",2,0,NA
"29921","Total Data",3,0,NA
"29922","Total Data",1,0,NA
"29923","Total Data",2,0,NA
"29924","Total Data",1,0,NA
"29925","Total Data",1,0,NA
"29926","Total Data",1,0,NA
"29927","Total Data",1,0,NA
"29928","Total Data",1,0,NA
"29929","Total Data",1,0,NA
"29930","Total Data",2,0,NA
"29931","Total Data",1,0,NA
"29932","Total Data",1,0,NA
"29933","Total Data",1,0,NA
"29934","Total Data",1,0,NA
"29935","Total Data",1,0,NA
"29936","Total Data",1,0,NA
"29937","Total Data",1,0,NA
"29938","Total Data",1,0,NA
"29939","Total Data",1,0,NA
"29940","Total Data",1,0,NA
"29941","Total Data",3,2,NA
"29942","Total Data",2,0,NA
"29943","Total Data",2,0,NA
"29944","Total Data",1,0,NA
"29945","Total Data",1,0,NA
"29946","Total Data",2,4,NA
"29947","Total Data",1,0,NA
"29948","Total Data",2,0,NA
"29949","Total Data",1,0,NA
"29950","Total Data",1,0,NA
"29951","Total Data",2,0,NA
"29952","Total Data",1,0,NA
"29953","Total Data",1,0,NA
"29954","Total Data",1,0,NA
"29955","Total Data",1,0,NA
"29956","Total Data",1,0,NA
"29957","Total Data",4,0,NA
"29958","Total Data",1,0,NA
"29959","Total Data",1,0,NA
"29960","Total Data",1,0,NA
"29961","Total Data",1,0,NA
"29962","Total Data",2,0,NA
"29963","Total Data",1,0,NA
"29964","Total Data",1,0,NA
"29965","Total Data",2,0,NA
"29966","Total Data",1,0,NA
"29967","Total Data",1,0,NA
"29968","Total Data",1,0,NA
"29969","Total Data",1,0,NA
"29970","Total Data",2,0,NA
"29971","Total Data",3,1,NA
"29972","Total Data",1,0,NA
"29973","Total Data",2,1,NA
"29974","Total Data",2,0,NA
"29975","Total Data",1,0,NA
"29976","Total Data",1,0,NA
"29977","Total Data",2,0,NA
"29978","Total Data",1,0,NA
"29979","Total Data",1,0,NA
"29980","Total Data",3,3,NA
"29981","Total Data",1,0,NA
"29982","Total Data",4,4,NA
"29983","Total Data",1,0,NA
"29984","Total Data",3,0,NA
"29985","Total Data",1,0,NA
"29986","Total Data",1,0,NA
"29987","Total Data",2,0,NA
"29988","Total Data",1,0,NA
"29989","Total Data",1,0,NA
"29990","Total Data",1,0,NA
"29991","Total Data",1,0,NA
"29992","Total Data",1,0,NA
"29993","Total Data",1,0,NA
"29994","Total Data",1,0,NA
"29995","Total Data",1,0,NA
"29996","Total Data",2,0,NA
"29997","Total Data",2,0,NA
"29998","Total Data",1,0,NA
"29999","Total Data",1,0,NA
"30000","Total Data",1,0,NA
"30001","Total Data",1,0,NA
"30002","Total Data",2,0,NA
"30003","Total Data",1,0,NA
"30004","Total Data",2,0,NA
"30005","Total Data",1,0,NA
"30006","Total Data",1,0,NA
"30007","Total Data",1,0,NA
"30008","Total Data",1,0,NA
"30009","Total Data",1,0,NA
"30010","Total Data",1,0,NA
"30011","Total Data",1,0,NA
"30012","Total Data",1,0,NA
"30013","Total Data",1,0,NA
"30014","Total Data",1,0,NA
"30015","Total Data",2,0,NA
"30016","Total Data",1,0,NA
"30017","Total Data",1,0,NA
"30018","Total Data",3,12,NA
"30019","Total Data",1,0,NA
"30020","Total Data",1,0,NA
"30021","Total Data",2,0,NA
"30022","Total Data",1,0,NA
"30023","Total Data",1,0,NA
"30024","Total Data",1,0,NA
"30025","Total Data",1,0,NA
"30026","Total Data",1,0,NA
"30027","Total Data",1,0,NA
"30028","Total Data",2,0,NA
"30029","Total Data",1,0,NA
"30030","Total Data",1,0,NA
"30031","Total Data",1,0,NA
"30032","Total Data",1,0,NA
"30033","Total Data",2,0,NA
"30034","Total Data",1,0,NA
"30035","Total Data",1,0,NA
"30036","Total Data",1,0,NA
"30037","Total Data",1,0,NA
"30038","Total Data",1,0,NA
"30039","Total Data",1,0,NA
"30040","Total Data",3,2,NA
"30041","Total Data",1,0,NA
"30042","Total Data",1,0,NA
"30043","Total Data",12,0,NA
"30044","Total Data",1,0,NA
"30045","Total Data",1,0,NA
"30046","Total Data",1,0,NA
"30047","Total Data",2,0,NA
"30048","Total Data",1,0,NA
"30049","Total Data",1,0,NA
"30050","Total Data",1,0,NA
"30051","Total Data",1,0,NA
"30052","Total Data",1,0,NA
"30053","Total Data",1,0,NA
"30054","Total Data",1,0,NA
"30055","Total Data",1,0,NA
"30056","Total Data",1,0,NA
"30057","Total Data",3,0,NA
"30058","Total Data",1,0,NA
"30059","Total Data",1,0,NA
"30060","Total Data",1,0,NA
"30061","Total Data",1,0,NA
"30062","Total Data",1,0,NA
"30063","Total Data",1,0,NA
"30064","Total Data",1,0,NA
"30065","Total Data",2,0,NA
"30066","Total Data",1,0,NA
"30067","Total Data",1,0,NA
"30068","Total Data",1,0,NA
"30069","Total Data",1,0,NA
"30070","Total Data",4,0,NA
"30071","Total Data",1,0,NA
"30072","Total Data",1,0,NA
"30073","Total Data",1,0,NA
"30074","Total Data",1,0,NA
"30075","Total Data",1,0,NA
"30076","Total Data",1,0,NA
"30077","Total Data",1,0,NA
"30078","Total Data",1,0,NA
"30079","Total Data",1,0,NA
"30080","Total Data",1,0,NA
"30081","Total Data",3,0,NA
"30082","Total Data",1,0,NA
"30083","Total Data",1,0,NA
"30084","Total Data",1,0,NA
"30085","Total Data",1,0,NA
"30086","Total Data",1,0,NA
"30087","Total Data",2,0,NA
"30088","Total Data",1,0,NA
"30089","Total Data",1,0,NA
"30090","Total Data",2,0,NA
"30091","Total Data",1,0,NA
"30092","Total Data",1,0,NA
"30093","Total Data",1,0,NA
"30094","Total Data",1,0,NA
"30095","Total Data",1,0,NA
"30096","Total Data",1,0,NA
"30097","Total Data",2,0,NA
"30098","Total Data",1,0,NA
"30099","Total Data",1,0,NA
"30100","Total Data",1,0,NA
"30101","Total Data",1,0,NA
"30102","Total Data",2,0,NA
"30103","Total Data",1,0,NA
"30104","Total Data",1,0,NA
"30105","Total Data",1,0,NA
"30106","Total Data",1,0,NA
"30107","Total Data",1,0,NA
"30108","Total Data",1,0,NA
"30109","Total Data",1,0,NA
"30110","Total Data",1,0,NA
"30111","Total Data",2,0,NA
"30112","Total Data",1,0,NA
"30113","Total Data",1,0,NA
"30114","Total Data",1,0,NA
"30115","Total Data",1,0,NA
"30116","Total Data",3,0,NA
"30117","Total Data",1,0,NA
"30118","Total Data",1,0,NA
"30119","Total Data",1,0,NA
"30120","Total Data",3,0,NA
"30121","Total Data",1,0,NA
"30122","Total Data",1,0,NA
"30123","Total Data",1,0,NA
"30124","Total Data",1,0,NA
"30125","Total Data",1,0,NA
"30126","Total Data",2,0,NA
"30127","Total Data",1,0,NA
"30128","Total Data",1,0,NA
"30129","Total Data",2,0,NA
"30130","Total Data",1,0,NA
"30131","Total Data",1,0,NA
"30132","Total Data",1,0,NA
"30133","Total Data",1,0,NA
"30134","Total Data",1,0,NA
"30135","Total Data",1,0,NA
"30136","Total Data",1,0,NA
"30137","Total Data",1,0,NA
"30138","Total Data",1,0,NA
"30139","Total Data",1,0,NA
"30140","Total Data",3,0,NA
"30141","Total Data",1,0,NA
"30142","Total Data",1,0,NA
"30143","Total Data",1,0,NA
"30144","Total Data",2,0,NA
"30145","Total Data",1,0,NA
"30146","Total Data",1,0,NA
"30147","Total Data",1,0,NA
"30148","Total Data",1,0,NA
"30149","Total Data",1,0,NA
"30150","Total Data",1,0,NA
"30151","Total Data",1,0,NA
"30152","Total Data",1,0,NA
"30153","Total Data",2,0,NA
"30154","Total Data",1,0,NA
"30155","Total Data",1,0,NA
"30156","Total Data",1,0,NA
"30157","Total Data",1,0,NA
"30158","Total Data",1,0,NA
"30159","Total Data",1,0,NA
"30160","Total Data",1,0,NA
"30161","Total Data",1,0,NA
"30162","Total Data",1,0,NA
"30163","Total Data",1,0,NA
"30164","Total Data",1,0,NA
"30165","Total Data",1,0,NA
"30166","Total Data",1,0,NA
"30167","Total Data",1,0,NA
"30168","Total Data",2,0,NA
"30169","Total Data",1,0,NA
"30170","Total Data",1,0,NA
"30171","Total Data",1,0,NA
"30172","Total Data",1,0,NA
"30173","Total Data",1,0,NA
"30174","Total Data",2,0,NA
"30175","Total Data",1,0,NA
"30176","Total Data",1,0,NA
"30177","Total Data",1,0,NA
"30178","Total Data",1,0,NA
"30179","Total Data",6,5,NA
"30180","Total Data",3,0,NA
"30181","Total Data",1,0,NA
"30182","Total Data",2,0,NA
"30183","Total Data",1,0,NA
"30184","Total Data",1,0,NA
"30185","Total Data",1,0,NA
"30186","Total Data",1,0,NA
"30187","Total Data",1,0,NA
"30188","Total Data",1,0,NA
"30189","Total Data",1,0,NA
"30190","Total Data",1,0,NA
"30191","Total Data",2,0,NA
"30192","Total Data",1,0,NA
"30193","Total Data",1,0,NA
"30194","Total Data",3,0,NA
"30195","Total Data",1,0,NA
"30196","Total Data",1,0,NA
"30197","Total Data",1,0,NA
"30198","Total Data",1,0,NA
"30199","Total Data",2,1,NA
"30200","Total Data",1,0,NA
"30201","Total Data",1,0,NA
"30202","Total Data",1,0,NA
"30203","Total Data",1,0,NA
"30204","Total Data",1,0,NA
"30205","Total Data",3,0,NA
"30206","Total Data",1,0,NA
"30207","Total Data",1,0,NA
"30208","Total Data",1,0,NA
"30209","Total Data",1,0,NA
"30210","Total Data",1,0,NA
"30211","Total Data",2,0,NA
"30212","Total Data",1,0,NA
"30213","Total Data",1,0,NA
"30214","Total Data",1,0,NA
"30215","Total Data",1,0,NA
"30216","Total Data",1,0,NA
"30217","Total Data",1,0,NA
"30218","Total Data",2,0,NA
"30219","Total Data",1,0,NA
"30220","Total Data",1,0,NA
"30221","Total Data",1,0,NA
"30222","Total Data",1,0,NA
"30223","Total Data",2,0,NA
"30224","Total Data",1,0,NA
"30225","Total Data",1,0,NA
"30226","Total Data",1,0,NA
"30227","Total Data",1,0,NA
"30228","Total Data",1,0,NA
"30229","Total Data",1,0,NA
"30230","Total Data",1,0,NA
"30231","Total Data",1,0,NA
"30232","Total Data",1,0,NA
"30233","Total Data",1,0,NA
"30234","Total Data",3,0,NA
"30235","Total Data",1,0,NA
"30236","Total Data",1,0,NA
"30237","Total Data",1,0,NA
"30238","Total Data",1,0,NA
"30239","Total Data",1,0,NA
"30240","Total Data",1,0,NA
"30241","Total Data",1,0,NA
"30242","Total Data",2,0,NA
"30243","Total Data",1,0,NA
"30244","Total Data",3,0,NA
"30245","Total Data",1,0,NA
"30246","Total Data",2,0,NA
"30247","Total Data",2,0,NA
"30248","Total Data",1,0,NA
"30249","Total Data",1,0,NA
"30250","Total Data",2,0,NA
"30251","Total Data",2,0,NA
"30252","Total Data",1,0,NA
"30253","Total Data",4,4,NA
"30254","Total Data",1,0,NA
"30255","Total Data",1,0,NA
"30256","Total Data",4,5,NA
"30257","Total Data",1,0,NA
"30258","Total Data",1,0,NA
"30259","Total Data",1,0,NA
"30260","Total Data",1,0,NA
"30261","Total Data",2,0,NA
"30262","Total Data",1,0,NA
"30263","Total Data",1,0,NA
"30264","Total Data",1,0,NA
"30265","Total Data",1,0,NA
"30266","Total Data",5,0,NA
"30267","Total Data",1,0,NA
"30268","Total Data",1,0,NA
"30269","Total Data",1,0,NA
"30270","Total Data",1,0,NA
"30271","Total Data",1,0,NA
"30272","Total Data",2,0,NA
"30273","Total Data",2,0,NA
"30274","Total Data",1,0,NA
"30275","Total Data",2,0,NA
"30276","Total Data",1,0,NA
"30277","Total Data",1,0,NA
"30278","Total Data",1,0,NA
"30279","Total Data",1,0,NA
"30280","Total Data",1,0,NA
"30281","Total Data",1,0,NA
"30282","Total Data",1,0,NA
"30283","Total Data",1,0,NA
"30284","Total Data",1,0,NA
"30285","Total Data",1,0,NA
"30286","Total Data",2,0,NA
"30287","Total Data",1,0,NA
"30288","Total Data",2,0,NA
"30289","Total Data",2,0,NA
"30290","Total Data",1,0,NA
"30291","Total Data",1,0,NA
"30292","Total Data",4,0,NA
"30293","Total Data",2,0,NA
"30294","Total Data",1,0,NA
"30295","Total Data",1,0,NA
"30296","Total Data",1,0,NA
"30297","Total Data",2,0,NA
"30298","Total Data",1,0,NA
"30299","Total Data",2,0,NA
"30300","Total Data",1,0,NA
"30301","Total Data",1,0,NA
"30302","Total Data",2,0,NA
"30303","Total Data",1,0,NA
"30304","Total Data",1,0,NA
"30305","Total Data",2,1,NA
"30306","Total Data",1,0,NA
"30307","Total Data",1,0,NA
"30308","Total Data",1,0,NA
"30309","Total Data",2,0,NA
"30310","Total Data",1,0,NA
"30311","Total Data",1,0,NA
"30312","Total Data",1,0,NA
"30313","Total Data",1,0,NA
"30314","Total Data",4,0,NA
"30315","Total Data",1,0,NA
"30316","Total Data",1,0,NA
"30317","Total Data",5,5.5,NA
"30318","Total Data",2,0,NA
"30319","Total Data",1,0,NA
"30320","Total Data",1,0,NA
"30321","Total Data",1,0,NA
"30322","Total Data",1,0,NA
"30323","Total Data",1,0,NA
"30324","Total Data",1,0,NA
"30325","Total Data",1,0,NA
"30326","Total Data",1,0,NA
"30327","Total Data",1,0,NA
"30328","Total Data",1,0,NA
"30329","Total Data",1,0,NA
"30330","Total Data",1,0,NA
"30331","Total Data",1,0,NA
"30332","Total Data",1,0,NA
"30333","Total Data",1,0,NA
"30334","Total Data",1,0,NA
"30335","Total Data",1,0,NA
"30336","Total Data",1,0,NA
"30337","Total Data",1,0,NA
"30338","Total Data",1,0,NA
"30339","Total Data",2,0,NA
"30340","Total Data",1,0,NA
"30341","Total Data",1,0,NA
"30342","Total Data",1,0,NA
"30343","Total Data",1,0,NA
"30344","Total Data",2,0,NA
"30345","Total Data",1,0,NA
"30346","Total Data",1,0,NA
"30347","Total Data",1,0,NA
"30348","Total Data",1,0,NA
"30349","Total Data",3,0,NA
"30350","Total Data",1,0,NA
"30351","Total Data",1,0,NA
"30352","Total Data",1,0,NA
"30353","Total Data",1,0,NA
"30354","Total Data",2,0,NA
"30355","Total Data",2,0,NA
"30356","Total Data",1,0,NA
"30357","Total Data",1,0,NA
"30358","Total Data",1,0,NA
"30359","Total Data",1,0,NA
"30360","Total Data",1,0,NA
"30361","Total Data",1,0,NA
"30362","Total Data",1,0,NA
"30363","Total Data",1,0,NA
"30364","Total Data",1,0,NA
"30365","Total Data",13,0,NA
"30366","Total Data",1,0,NA
"30367","Total Data",1,0,NA
"30368","Total Data",1,0,NA
"30369","Total Data",1,0,NA
"30370","Total Data",1,0,NA
"30371","Total Data",1,0,NA
"30372","Total Data",1,0,NA
"30373","Total Data",1,0,NA
"30374","Total Data",1,0,NA
"30375","Total Data",1,0,NA
"30376","Total Data",1,0,NA
"30377","Total Data",1,0,NA
"30378","Total Data",1,0,NA
"30379","Total Data",1,0,NA
"30380","Total Data",1,0,NA
"30381","Total Data",1,0,NA
"30382","Total Data",1,0,NA
"30383","Total Data",1,0,NA
"30384","Total Data",1,0,NA
"30385","Total Data",2,0,NA
"30386","Total Data",1,0,NA
"30387","Total Data",1,0,NA
"30388","Total Data",2,0,NA
"30389","Total Data",1,0,NA
"30390","Total Data",1,0,NA
"30391","Total Data",1,0,NA
"30392","Total Data",1,0,NA
"30393","Total Data",1,0,NA
"30394","Total Data",1,0,NA
"30395","Total Data",1,0,NA
"30396","Total Data",1,0,NA
"30397","Total Data",1,0,NA
"30398","Total Data",2,0,NA
"30399","Total Data",1,0,NA
"30400","Total Data",2,0,NA
"30401","Total Data",2,0,NA
"30402","Total Data",1,0,NA
"30403","Total Data",1,0,NA
"30404","Total Data",1,0,NA
"30405","Total Data",1,0,NA
"30406","Total Data",1,0,NA
"30407","Total Data",1,0,NA
"30408","Total Data",2,0,NA
"30409","Total Data",1,0,NA
"30410","Total Data",2,0,NA
"30411","Total Data",1,0,NA
"30412","Total Data",1,0,NA
"30413","Total Data",1,0,NA
"30414","Total Data",1,0,NA
"30415","Total Data",1,0,NA
"30416","Total Data",1,0,NA
"30417","Total Data",1,0,NA
"30418","Total Data",1,0,NA
"30419","Total Data",1,0,NA
"30420","Total Data",1,0,NA
"30421","Total Data",1,0,NA
"30422","Total Data",1,0,NA
"30423","Total Data",1,0,NA
"30424","Total Data",2,0,NA
"30425","Total Data",1,0,NA
"30426","Total Data",1,0,NA
"30427","Total Data",1,0,NA
"30428","Total Data",1,0,NA
"30429","Total Data",1,0,NA
"30430","Total Data",1,0,NA
"30431","Total Data",1,0,NA
"30432","Total Data",1,0,NA
"30433","Total Data",1,0,NA
"30434","Total Data",1,0,NA
"30435","Total Data",1,0,NA
"30436","Total Data",1,0,NA
"30437","Total Data",1,0,NA
"30438","Total Data",1,0,NA
"30439","Total Data",2,0,NA
"30440","Total Data",1,0,NA
"30441","Total Data",1,0,NA
"30442","Total Data",1,0,NA
"30443","Total Data",1,0,NA
"30444","Total Data",1,0,NA
"30445","Total Data",1,0,NA
"30446","Total Data",1,0,NA
"30447","Total Data",1,0,NA
"30448","Total Data",1,0,NA
"30449","Total Data",1,0,NA
"30450","Total Data",1,0,NA
"30451","Total Data",1,0,NA
"30452","Total Data",1,0,NA
"30453","Total Data",1,0,NA
"30454","Total Data",1,0,NA
"30455","Total Data",1,0,NA
"30456","Total Data",1,0,NA
"30457","Total Data",1,0,NA
"30458","Total Data",1,0,NA
"30459","Total Data",1,0,NA
"30460","Total Data",2,0,NA
"30461","Total Data",1,0,NA
"30462","Total Data",1,0,NA
"30463","Total Data",2,0,NA
"30464","Total Data",1,0,NA
"30465","Total Data",3,0,NA
"30466","Total Data",3,0,NA
"30467","Total Data",1,0,NA
"30468","Total Data",1,0,NA
"30469","Total Data",1,0,NA
"30470","Total Data",2,0,NA
"30471","Total Data",1,0,NA
"30472","Total Data",5,12,NA
"30473","Total Data",1,0,NA
"30474","Total Data",2,0,NA
"30475","Total Data",1,0,NA
"30476","Total Data",1,0,NA
"30477","Total Data",1,0,NA
"30478","Total Data",1,0,NA
"30479","Total Data",3,0,NA
"30480","Total Data",1,0,NA
"30481","Total Data",1,0,NA
"30482","Total Data",1,0,NA
"30483","Total Data",1,0,NA
"30484","Total Data",1,0,NA
"30485","Total Data",1,0,NA
"30486","Total Data",2,0,NA
"30487","Total Data",1,0,NA
"30488","Total Data",1,0,NA
"30489","Total Data",1,0,NA
"30490","Total Data",1,0,NA
"30491","Total Data",1,0,NA
"30492","Total Data",1,0,NA
"30493","Total Data",1,0,NA
"30494","Total Data",2,0,NA
"30495","Total Data",1,0,NA
"30496","Total Data",1,0,NA
"30497","Total Data",1,0,NA
"30498","Total Data",1,0,NA
"30499","Total Data",1,0,NA
"30500","Total Data",2,0,NA
"30501","Total Data",1,0,NA
"30502","Total Data",1,0,NA
"30503","Total Data",2,0,NA
"30504","Total Data",1,0,NA
"30505","Total Data",1,0,NA
"30506","Total Data",1,0,NA
"30507","Total Data",1,0,NA
"30508","Total Data",1,0,NA
"30509","Total Data",1,0,NA
"30510","Total Data",3,0,NA
"30511","Total Data",1,0,NA
"30512","Total Data",1,0,NA
"30513","Total Data",1,0,NA
"30514","Total Data",1,0,NA
"30515","Total Data",1,0,NA
"30516","Total Data",1,0,NA
"30517","Total Data",2,1,NA
"30518","Total Data",1,0,NA
"30519","Total Data",1,0,NA
"30520","Total Data",1,0,NA
